nconst,nconst_rating
nm0013930,8.180762680488707
nm0013934,7.737716058501994
nm0013935,7.268123445169098
nm0013936,6.578057420383782
nm0013938,3.4812206572769955
nm0013940,7.5
nm0013941,6.2482727651270835
nm0013950,NULL
nm0013955,6.469582689335394
nm0013957,6.860749027237354
nm0013959,5.8395067941620535
nm0013961,8.432385575589459
nm0013972,6.20826771298426
nm0013975,5.147912524850894
nm0013976,7.258018035573165
nm0013981,4.5
nm0013983,7.2802097583219325
nm0013988,6.076315789473685
nm0013989,6.322929936305733
nm0013990,7.1562393027209925
nm0014003,NULL
nm0014004,6
nm0014006,4.3
nm0014017,6.9495145631067965
nm0014019,2.545217391304348
nm0014020,4.2
nm0014021,6.8
nm0014024,6.621640632136659
nm0014026,4.423595505617978
nm0014027,6.457777777777777
nm0014031,6.492849740932643
nm0014033,8
nm0014035,7.205489140474493
nm0014039,4.4
nm0014050,6.109295352323838
nm0014051,6.6
nm0014052,6.848266754704523
nm0014053,7.131699835403263
nm0014055,6.465
nm0014056,5.902046035805626
nm0014058,8.523149001336742
nm0014059,7.828301886792452
nm0014062,7.968878320079006
nm0014064,4.356716417910447
nm0014068,5.777608008429926
nm0014071,5.208098591549295
nm0014076,6.428307692307691
nm0014078,7.752925376620344
nm0014084,5.1
nm0014087,7.987012987012987
nm0014089,6.579487179487179
nm0014095,7.594117647058823
nm0014098,5.6189189189189195
nm0014105,7.28108108108108
nm0014109,7.4
nm0014110,7.2353312302839115
nm0014121,7.08182503770739
nm0014126,7.609002043477414
nm0014133,6.313034000584842
nm0014135,7.438988521607678
nm0014141,8.254901960784313
nm0014148,7.557686453576865
nm0014152,8.285332866969803
nm0014160,6.638958333333333
nm0014161,7.53846651097618
nm0014174,8.298497171875646
nm0014185,8.063347763347762
nm0014186,7.4
nm0014198,5.640601503759398
nm0014210,8.675745871070857
nm0014215,8.357080350039778
nm0014217,6.8611498836822875
nm0014218,6.785922836287799
nm0014219,7.548413336505566
nm0014227,6.847630331753553
nm0014229,6.02053115423902
nm0014234,6.97788816349702
nm0014235,7.016305469556244
nm0014238,6.025000000000001
nm0014240,5.840780141843972
nm0014243,7.202941176470588
nm0014247,7.533863806723174
nm0014256,5.927586206896552
nm0014257,6.476644736842104
nm0014260,3.9848797250859107
nm0014261,8.029224662728764
nm0014262,5.698732171156894
nm0014263,NULL
nm0014266,6.551437699680511
nm0014273,7.307415506958251
nm0014277,6.050000000000001
nm0014278,5.855194805194805
nm0014279,6.434375
nm0014282,6.5
nm0014284,7.532957841810094
nm0014286,7.427906976744185
nm0014291,6.622618780955226
nm0014292,7.599923707800877
nm0014294,5.948903383027523
nm0014299,7
nm0014300,6.007060096035661
nm0014304,7.312428771099882
nm0014306,8.385332266926314
nm0014316,7.049940828402367
nm0014319,NULL
nm0014326,7.134304263772395
nm0014327,6.652770260786112
nm0014328,5.072307692307693
nm0014331,5.929068857589984
nm0014338,5.976190476190476
nm0014343,5.8
nm0014344,6.989244637861362
nm0014346,6.3
nm0014349,7.602395209580839
nm0014351,4.9062857142857155
nm0014353,4.99309462915601
nm0014354,7.464090577690098
nm0014355,4.8
nm0014356,5.666666666666667
nm0014358,7.007753479125249
nm0014359,7.209003215434085
nm0014361,8.1
nm0014362,7.8013071895424835
nm0014369,4.162379421221865
nm0014372,7.1
nm0014376,7.3
nm0014377,5.92701421800948
nm0014383,6.580327868852459
nm0014386,5.580465383510486
nm0014404,6.076427622841965
nm0014406,5.626976160602259
nm0014407,7.4338722716248995
nm0014408,6.377876106194691
nm0014410,5.864102564102564
nm0014411,6.798385833885442
nm0014416,6.4
nm0014420,6.141145833333334
nm0014421,6.888484969539598
nm0014423,6.12909090909091
nm0014432,5.528795811518324
nm0014443,4.411702565509672
nm0014446,6.849423393739703
nm0014447,7.493830828755264
nm0014449,6.673109965635739
nm0014451,7.074437977861463
nm0014452,6.6
nm0014456,4.288575899843505
nm0014458,NULL
nm0014461,7.834716869548075
nm0014462,6.047386363636364
nm0014472,7.012709030100335
nm0014474,6.6330683624801265
nm0014483,7.587331549554146
nm0014488,3.1171084337349395
nm0014493,6.762802695793633
nm0014494,NULL
nm0014509,6.408448290104079
nm0014515,8.028596529760598
nm0014519,6.887158330766017
nm0014524,6.458596837944664
nm0014531,7.384253138611325
nm0014542,7.444025881289983
nm0014546,6.599999999999999
nm0014551,7.702798982188295
nm0014554,6.702262443438914
nm0014555,7.2
nm0014557,7.3064822624520325
nm0014558,6.811846567652906
nm0014570,7.191110020775994
nm0014575,7.836246535137779
nm0014582,7.224679300213531
nm0014583,8.6
nm0014585,5.557896399241946
nm0014593,7
nm0014594,5.4623556581986135
nm0014602,5
nm0014603,7.461374509677506
nm0014604,5.1
nm0014605,6.167680486633584
nm0014606,6.571440231039679
nm0014609,8.13013605383313
nm0014612,NULL
nm0014613,6.901526717557252
nm0014614,5.48125
nm0014617,6.97091167080525
nm0014618,7.15282177748269
nm0014621,8.56875
nm0014630,4.834594367381252
nm0014637,7.036842105263157
nm0014638,6.8090909090909095
nm0014643,6.995617628081979
nm0014646,6.609431939978565
nm0014654,5.99748322147651
nm0014662,5.4
nm0014664,7
nm0014666,8.066040268456375
nm0014670,6.507469512195121
nm0014673,6.497241120905558
nm0014675,7.26
nm0014677,7.9879901906634565
nm0014681,5.046927374301676
nm0014688,7.145497630331754
nm0014689,6.014285714285714
nm0014694,7.292053725023157
nm0014704,6.530330123796424
nm0014705,6.865889533445139
nm0014706,8.27362543868978
nm0014709,3.589761904761905
nm0014711,7.557652140702988
nm0014712,8.143211785574644
nm0014713,8.072401299578367
nm0014724,6.098808637379003
nm0014732,5.315789473684211
nm0014735,7.62551345791188
nm0014747,6.249269588313413
nm0014748,8.078458735717572
nm0014751,7.25360824742268
nm0014753,6.733013577914077
nm0014756,7.411418876809084
nm0014761,5.985714285714286
nm0014763,7.2011296534017974
nm0014764,3.7362318840579714
nm0014765,6.86986301369863
nm0014770,5.1
nm0014771,5.9215311095570335
nm0014773,6.496190327491314
nm0014774,6.527835741037988
nm0014779,NULL
nm0014781,6.062391681109186
nm0014787,6.4
nm0014788,NULL
nm0014800,6.9795997375328085
nm0014801,6.394659161976236
nm0014802,5.9
nm0014803,4.535690350207136
nm0014805,6.8
nm0014806,7.133602824249631
nm0014810,6.15849969751966
nm0014814,7.223418342324669
nm0014821,5.784210526315789
nm0014823,7.359019264448337
nm0014829,6.7789137380191695
nm0014831,8.496831070595013
nm0014838,4.3
nm0014856,6.877451148440179
nm0014858,6.546821730125856
nm0014873,6.634386064800812
nm0014883,7.2091007875770865
nm0014892,9.2
nm0014895,7.32873800382293
nm0014896,7.485132023424076
nm0014898,6.644365698086464
nm0014902,7.794992563212692
nm0014907,8.4781583414161
nm0014912,5.6171428571428565
nm0014921,4.889156626506025
nm0014922,8.162500000000001
nm0014925,5.613417721518987
nm0014928,2.5
nm0014934,7.6
nm0014944,8.162474582537433
nm0014948,3.9495772482705607
nm0014949,7.570211718365338
nm0014952,7.499114148316882
nm0014953,7.176510512541167
nm0014954,NULL
nm0014955,7.021604938271605
nm0014956,NULL
nm0014957,NULL
nm0014959,6.633333333333334
nm0014960,6.195389782091706
nm0014974,7.074789915966387
nm0014976,7.558183032732131
nm0014977,6.781643230685533
nm0014986,6.7
nm0014991,7.8
nm0014992,7.346835443037975
nm0014994,6.300233545904476
nm0015000,7.3299486960239415
nm0015001,7.495134477632114
nm0015004,6.324137931034483
nm0015008,7.499463346570785
nm0015012,6.814092734574663
nm0015013,7.716223231667748
nm0015014,6.410227272727272
nm0015016,7.030821917808219
nm0015032,7.207196710075395
nm0015033,6.316947427588381
nm0015034,6.996446280991735
nm0015037,7.264976958525344
nm0015041,6.063770491803279
nm0015044,5.9652719665271965
nm0015045,7.057451403887689
nm0015047,7.898830852503385
nm0015053,7.303460207612456
nm0015056,4.839947358820004
nm0015060,6.92878787878788
nm0015069,2.5
nm0015080,7.477965367965368
nm0015081,7.91994984675397
nm0015084,7.421047296674937
nm0015085,7.249002985074626
nm0015090,8.2
nm0015091,7.445228668516383
nm0015099,6.318906860011154
nm0015101,7.170093457943926
nm0015111,5.7
nm0015115,8.102016194331984
nm0015121,6.557721707786963
nm0015122,8.002301255230124
nm0015124,5.819600932904759
nm0015125,6.745864661654135
nm0015128,7.602455023705916
nm0015130,7.709052765416401
nm0015135,4.7
nm0015141,5.393413173652695
nm0015142,4.346938775510204
nm0015143,6.408256880733945
nm0015145,8.500072415922984
nm0015146,8.880906961178045
nm0015147,8.76186233097553
nm0015148,6.636096862698318
nm0015150,6.224390243902438
nm0015161,8.658962981744422
nm0015162,3.8
nm0015164,NULL
nm0015167,6.312631578947369
nm0015168,8.083196721311475
nm0015169,7.2209839061486765
nm0015176,7.49865825006369
nm0015180,6.335975975975976
nm0015190,6.2268596792541215
nm0015193,6.4407599824484425
nm0015196,7.142812892724511
nm0015199,6.752051821649348
nm0015205,7.660188096596506
nm0015210,7.218292619744579
nm0015222,7.987217736960107
nm0015224,6.648347242848279
nm0015231,6.5943302950718365
nm0015232,7.0809256734146615
nm0015236,6.374632352941177
nm0015241,6.771844660194175
nm0015253,8.01271112150079
nm0015254,6.388171476395647
nm0015255,5.983268806461013
nm0015262,7.891138971525713
nm0015265,7.006666666666667
nm0015267,6.434198473282444
nm0015269,8.629795686719637
nm0015273,8.170217175813283
nm0015286,6.702530527134249
nm0015287,7.876966631604861
nm0015293,7.846620900076278
nm0015295,8.041639835372512
nm0015296,7.514345830145371
nm0015298,8.367630975480685
nm0015299,8.056884875846501
nm0015300,7.258711141185367
nm0015303,7.285203252032519
nm0015304,6.622889305816135
nm0015310,7.796719390743995
nm0015320,7.7865675201683615
nm0015321,6.001703163017031
nm0015327,7.2969195664575
nm0015328,6.208134535216185
nm0015331,6.577017114914425
nm0015334,8.008832807570977
nm0015339,7.604782608695652
nm0015340,7.437701200072575
nm0015341,7.011755840241146
nm0015342,7.968955942530768
nm0015343,6.565845070422535
nm0015347,7.176972281449894
nm0015350,5.6
nm0015351,7.120327039479627
nm0015355,7.509134030891878
nm0015358,6.634863676928877
nm0015359,7.52130021832024
nm0015360,5.594774193548387
nm0015366,6.6
nm0015370,6.210106908095421
nm0015372,7.846816357774118
nm0015374,7.400000000000001
nm0015375,NULL
nm0015381,7.916054220737505
nm0015382,6.1
nm0015383,6.8179372197309425
nm0015386,6.778378378378378
nm0015389,7.473265711085462
nm0015391,7.432422146665638
nm0015397,5.9246602464599105
nm0015403,5.076285240464345
nm0015405,6.8
nm0015414,7.268464730290456
nm0015425,7.960142261466765
nm0015431,5.15430463576159
nm0015440,7.089756097560975
nm0015441,8.5
nm0015446,4.360664164490862
nm0015458,8.3
nm0015459,7.794097249586256
nm0015461,7.291097090781633
nm0015464,7.312446808510638
nm0015475,5.886982845610494
nm0015476,8.230390231406371
nm0015478,NULL
nm0015497,6.635309278350515
nm0015499,5.965727170236753
nm0015500,6.872546979647571
nm0015503,7.47990514228657
nm0015504,4.6
nm0015509,6.476315789473683
nm0015513,7.377934272300469
nm0015517,6.791489361702129
nm0015526,7.025833614011452
nm0015527,7.682322568956929
nm0015531,4.863466904788481
nm0015537,7.054471544715447
nm0015542,6.197725702747223
nm0015550,5.933543108873505
nm0015556,7.080622009569377
nm0015557,6.399435028248588
nm0015558,5.728571428571429
nm0015563,7.632995043662969
nm0015567,5.958480113636363
nm0015569,6.2
nm0015570,6.320560747663552
nm0015571,5.813576158940397
nm0015572,5.880349344978166
nm0015574,7.5213452970169685
nm0015575,5.383734939759036
nm0015577,7.176178234790059
nm0015579,6.8429752066115705
nm0015582,6.2
nm0015584,5.9
nm0015586,7.865964712578259
nm0015587,6.587220098306936
nm0015590,7.912941176470588
nm0015592,8.638554250020636
nm0015594,7.928782249383658
nm0015599,6.899156829679595
nm0015601,7.374717832957111
nm0015602,6.577878103837472
nm0015609,7.3633015006821285
nm0015614,7.153099730458221
nm0015622,8.089083515796059
nm0015623,7.8424277456647395
nm0015626,7.3
nm0015629,8.2427979164452
nm0015636,7.185336770866902
nm0015638,7.098125537995386
nm0015647,7.010256410256409
nm0015648,7.230833333333333
nm0015652,7.0586792452830185
nm0015663,6.460042583392477
nm0015664,7.477625570776256
nm0015680,4.275796178343949
nm0015683,5.836134453781512
nm0015684,8.1
nm0015685,5.1
nm0015691,6.510169491525424
nm0015697,6.365881561238223
nm0015701,6.7955009392199885
nm0015714,5.499250936329588
nm0015737,8.154736842105262
nm0015745,4.9
nm0015749,4.1336683417085425
nm0015760,8.630322179464015
nm0015764,6.96642398716406
nm0015765,8.225169633591442
nm0015766,5.9293986083499
nm0015769,7.410349750178442
nm0015770,8.753462940461725
nm0015776,7.27224280773762
nm0015784,6.879500430663221
nm0015785,7.1440628930817605
nm0015786,7.381180247668553
nm0015788,7.124087591240876
nm0015791,4.7
nm0015799,6.311111111111111
nm0015807,5.854641812865497
nm0015812,6.799999999999999
nm0015813,6.344773264884997
nm0015818,4.011295469049139
nm0015823,7.183580873898046
nm0015826,7.292251135207608
nm0015829,8.470542635658916
nm0015830,6.2792889168567605
nm0015835,8.9
nm0015844,6.643506813331144
nm0015848,5.526415094339622
nm0015850,8.024022346368715
nm0015856,6.73485254691689
nm0015868,7.836104513064133
nm0015870,6.158475012879959
nm0015872,4.933333333333333
nm0015873,6.189285714285715
nm0015884,7.2674967234600265
nm0015889,6.358032873806999
nm0015898,6.133990147783251
nm0015899,7.6557522741548985
nm0015901,7.673103709669778
nm0015904,7.411620079289628
nm0015905,6.9045895851721095
nm0015913,7.5596227883786
nm0015917,5.982733861226681
nm0015924,8.144638430794474
nm0015926,7.083224647324994
nm0015934,6.828367009985063
nm0015935,8.281585127303646
nm0015938,6.5087179487179485
nm0015940,6.966829268292682
nm0015942,3.1
nm0015943,7.744882336263112
nm0015944,8.074873049062802
nm0015953,5.014195684682761
nm0015957,6.986958054282693
nm0015960,6.530595179537629
nm0015961,7.092615128699002
nm0015963,7.4450681905493665
nm0015976,7.604483579630505
nm0015978,6.30699417152373
nm0015983,6.682105263157895
nm0015984,4.739426093901535
nm0015988,7.607220945280359
nm0015991,6.567889349109569
nm0015996,6.7353981661973865
nm0015999,6.8734375000000005
nm0016007,5.226881720430107
nm0016013,7.714227642276424
nm0016022,6.471084337349398
nm0016031,6.246054442438649
nm0016033,6.70625
nm0016041,7.378021978021979
nm0016044,7.017647058823529
nm0016048,6.4243902439024385
nm0016054,7.062873399715505
nm0016055,5.454485049833887
nm0016067,7.113876626727055
nm0016080,6.278877275792313
nm0016085,6.946989325744578
nm0016087,6.408
nm0016089,6.315904139433551
nm0016090,6.40839908373632
nm0016102,6.3
nm0016105,7.99888241729001
nm0016107,6.02542372881356
nm0016109,5.580874316939891
nm0016125,4.436121673003803
nm0016133,5.015436241610738
nm0016136,6.244
nm0016141,6.869893915713475
nm0016149,4.7
nm0016166,5.969230769230769
nm0016175,3.848926014319809
nm0016176,6.045387323943662
nm0016180,6.852195121951221
nm0016183,5.596788990825687
nm0016188,7.3
nm0016192,7.770190571484433
nm0016196,6.915067211300611
nm0016199,9
nm0016200,6.251428571428571
nm0016202,NULL
nm0016203,4.51653798256538
nm0016206,5.8
nm0016208,7.026732673267327
nm0016212,4.771065989847716
nm0016213,6.749324861000794
nm0016218,6.400000000000001
nm0016220,7.2185012209288555
nm0016221,5.8094268962244975
nm0016225,6.9
nm0016227,5.748771929824562
nm0016231,7.388944367850357
nm0016234,7.006706706706707
nm0016242,6.140027392569765
nm0016243,7.90634999435857
nm0016246,5.247826086956522
nm0016251,7.239536363858903
nm0016252,6.562073473656688
nm0016258,6.4184210526315795
nm0016263,6.215131578947369
nm0016266,7.010666666666667
nm0016268,8.799950024708279
nm0016272,6
nm0016274,6.946527777777778
nm0016275,6.2974150187411135
nm0016285,5.481355932203391
nm0016286,6.036768384192096
nm0016287,7.467084377610694
nm0016291,NULL
nm0016293,7.329059829059829
nm0016295,6.080446430838773
nm0016300,6.041570438799076
nm0016304,6.030999545097392
nm0016306,7.569230769230769
nm0016319,6.101851563715575
nm0016321,3.7
nm0016330,5.552710218311613
nm0016332,6.605366729519714
nm0016334,6.2
nm0016342,6.995042371807863
nm0016344,7.08401512547267
nm0016346,8.393942731277534
nm0016350,6.984848971722366
nm0016352,7.2
nm0016353,5.926415094339623
nm0016354,5.098518518518518
nm0016357,5.478030723672034
nm0016359,7.056274815298788
nm0016361,7.9859223051196295
nm0016365,7.5832394153985225
nm0016367,6.528213045156311
nm0016368,8.043336707835593
nm0016371,6.007831484649161
nm0016372,3.0532152842497675
nm0016373,7.310965162764135
nm0016377,5.573404255319149
nm0016378,4.35568862275449
nm0016392,7.954857142857142
nm0016395,6.983128491620112
nm0016396,7.32954954954955
nm0016400,6.91
nm0016401,5.624194677871148
nm0016402,5.975787476280836
nm0016403,7.432913273494621
nm0016428,7.02
nm0016432,5.722283531409168
nm0016436,6.060061538461539
nm0016450,4.522882615156018
nm0016454,5.804532556177621
nm0016455,7.564289622469451
nm0016465,8.142625169147497
nm0016471,5.2
nm0016472,6.7
nm0016473,6.621220112824633
nm0016474,6.658497652319576
nm0016475,6.500834105653382
nm0016481,NULL
nm0016501,7.375
nm0016534,6.76160695652174
nm0016535,6.616917955747014
nm0016536,5.037198594450503
nm0016548,6.364418708240535
nm0016549,6.378311282889846
nm0016555,7.2259386841198765
nm0016561,6.472000421314869
nm0016570,7.1160204846282396
nm0016574,6.126074498567335
nm0016579,6.418918548313375
nm0016586,8.4
nm0016587,4.461776061776061
nm0016593,6.730938295199545
nm0016595,8.072928857406836
nm0016607,7.16865699541361
nm0016614,6.718999262959627
nm0016615,7.194927076727964
nm0016617,7.699787496281185
nm0016618,6.87527787898537
nm0016621,7.652294455066921
nm0016623,4.512683347713546
nm0016627,6.111111111111111
nm0016628,6.58086136279012
nm0016629,6.588128091642801
nm0016635,6.48662150719729
nm0016642,6.32406328974838
nm0016646,7.982646435197456
nm0016648,5.8
nm0016662,7.56241434441539
nm0016666,4.1156286043829295
nm0016667,7.513223140495869
nm0016675,7.027692307692308
nm0016676,6.407430730478589
nm0016681,7.620051746442432
nm0016682,7.3904721895479755
nm0016684,6.796003807601603
nm0016686,6.105825242718446
nm0016687,6.881204841352442
nm0016689,7.451155702311404
nm0016691,5.96530612244898
nm0016693,7.085009487666034
nm0016703,7.322295318127252
nm0016715,7.746478873239437
nm0016718,6.8184858044164045
nm0016724,6.883315659243548
nm0016729,7.470807453416149
nm0016742,7.120195160031226
nm0016745,6.976904780173405
nm0016751,4.94320987654321
nm0016754,6.312861736334405
nm0016755,7.68514409743157
nm0016759,8.360779237753805
nm0016770,6.606462442299621
nm0016772,6.8027830642355775
nm0016774,7.752651354033744
nm0016776,7.539024153652147
nm0016781,7.377013150418054
nm0016793,8.028648427826319
nm0016796,7.346143800891074
nm0016797,6.176349206349206
nm0016798,5.602941176470588
nm0016805,6.379899497487438
nm0016806,6.215859030837004
nm0016815,4.5
nm0016816,5.316600790513833
nm0016818,8.015975400457664
nm0016822,7.857905517968246
nm0016825,8.2
nm0016826,4.556521739130434
nm0016834,6.665298389643196
nm0016835,4.9793721973094165
nm0016837,6.404461656638076
nm0016841,5.5026880113653585
nm0016842,7.22338028169014
nm0016848,7.348265662742368
nm0016850,7.104621988056069
nm0016852,7.507183642270209
nm0016857,7.2
nm0016861,6.1295140971805635
nm0016862,5.970681190817289
nm0016863,6.788235294117648
nm0016864,8.175918400543763
nm0016876,6.3
nm0016879,7.562878379080126
nm0016880,6.911643835616439
nm0016883,7.8
nm0016897,7.852042235263618
nm0016929,7.108064516129032
nm0016932,5.089525368248772
nm0016933,5.963838223632038
nm0016938,5.8369636963696365
nm0016939,7.3500000000000005
nm0016940,NULL
nm0016941,5.847812971342383
nm0016944,9.274247982391783
nm0016966,6.462091503267974
nm0016968,6.964484238015295
nm0016971,6.722338568935427
nm0016972,6.7
nm0016973,7.3284062961141165
nm0016974,4.955155691679428
nm0016995,6.711275415896488
nm0016998,6.276923076923077
nm0017001,4.181063122923588
nm0017003,8.349339612188366
nm0017004,5.338662644544998
nm0017012,6.210272146161587
nm0017013,6.423364705882353
nm0017021,5.341011984021304
nm0017030,7.148480196499847
nm0017036,7.067970230040596
nm0017042,7.343288985428545
nm0017044,5.725116279069767
nm0017046,7.321350762527233
nm0017049,7.784085089619854
nm0017053,6.9832653061224494
nm0017054,6.230518255062786
nm0017056,7.350574712643678
nm0017057,4.2
nm0017058,6.910111516191293
nm0017062,6.11790513833992
nm0017069,7.099999999999999
nm0017072,5.766666666666666
nm0017079,5.910982658959537
nm0017108,7.396510854447603
nm0017113,8.028883264789622
nm0017118,6.206568946796961
nm0017119,4.799999999999999
nm0017122,6.970960529710207
nm0017124,NULL
nm0017133,5.638326541952213
nm0017138,NULL
nm0017140,6.073097826086957
nm0017142,4.4
nm0017156,7.077316293929712
nm0017158,7.605191873589164
nm0017160,6.546976744186047
nm0017167,8.234133898287583
nm0017171,6.231464811783961
nm0017177,7.55751076415436
nm0017202,6.332874874203287
nm0017213,6.666666666666667
nm0017214,6.693892885691447
nm0017217,8.065072978379487
nm0017218,6.616258813770221
nm0017232,7.971793541693684
nm0017234,7.199065420560748
nm0017235,6.5726909938383935
nm0017236,7.3924568965517246
nm0017246,4.5058823529411764
nm0017248,6.138686131386861
nm0017263,5.47115029054411
nm0017272,6.478595317725752
nm0017274,7.387579214195183
nm0017282,6.0565868263473055
nm0017285,6.156781043032582
nm0017286,6.4
nm0017288,5.832786885245902
nm0017292,6.9
nm0017296,6.430526158612839
nm0017305,6.732803371602964
nm0017308,6.839045471627207
nm0017314,8.522296227293898
nm0017315,5.031578947368421
nm0017317,6.1820686850109645
nm0017320,5.314669421487603
nm0017324,6.5
nm0017330,7.118620689655173
nm0017343,6.551037229698317
nm0017347,8.183333333333332
nm0017358,5.023898199875854
nm0017364,6.9
nm0017366,6.723318385650224
nm0017370,4.720114942528736
nm0017372,6.882721843127768
nm0017373,6.610398671096346
nm0017374,6.717271192164809
nm0017376,6.589544404786899
nm0017377,7.856603241936144
nm0017384,7.2782882786114005
nm0017391,7.117472118959109
nm0017415,7.1167364016736405
nm0017416,5.2
nm0017419,NULL
nm0017426,7.276762541806019
nm0017428,5.1
nm0017429,6.747876447876448
nm0017444,7.136904966489087
nm0017447,6.862944478166708
nm0017448,6.18264540337711
nm0017450,7.161896254272662
nm0017454,8.22
nm0017458,7.805341816529248
nm0017460,3.4602440264361976
nm0017462,6.9194942142590525
nm0017470,6.771384136858476
nm0017475,5.7
nm0017479,NULL
nm0017487,7.380927503616782
nm0017491,8.35561673896714
nm0017493,6.111624284806103
nm0017503,5.495454545454546
nm0017509,7.700000000000001
nm0017520,7.3123921759203006
nm0017527,7.405374435119432
nm0017528,8.931630568762106
nm0017530,5.084782608695653
nm0017536,7.3
nm0017539,6.54165906326034
nm0017541,7.762486174683932
nm0017545,6.025597334602571
nm0017548,5.532410380387565
nm0017549,6.708510419131669
nm0017550,5.646554438658108
nm0017553,6.2
nm0017555,6.2
nm0017556,9.107858697767771
nm0017573,7.44493789988709
nm0017576,6.7
nm0017580,7.055959587161956
nm0017581,6.82952380952381
nm0017585,6.732315586914688
nm0017591,8.334227684746068
nm0017596,6.389563361148846
nm0017598,6.492535516494101
nm0017601,6.396939893153319
nm0017604,7.763869390330468
nm0017609,7.3
nm0017611,6.054007773925832
nm0017612,5.9
nm0017615,7.731818181818182
nm0017619,6.7646428571428565
nm0017620,6.299657995647217
nm0017621,8.282795698924733
nm0017622,7.966118135867698
nm0017623,7.020689339077827
nm0017625,7.135135135135135
nm0017628,6.849490009780634
nm0017637,7.700000000000001
nm0017639,6.771698113207547
nm0017640,8.272447269159098
nm0017643,7.7
nm0017644,8.348992103075643
nm0017646,7.012083433229442
nm0017649,7.520450025884076
nm0017651,7.105443147657987
nm0017656,7.093980996550218
nm0017657,2.2889011901466922
nm0017659,7.5
nm0017668,3.8
nm0017670,5.75365222505391
nm0017673,8
nm0017674,8.47047825302292
nm0017677,5.693775933609958
nm0017685,6.417689991789069
nm0017686,7.283192767038651
nm0017691,NULL
nm0017692,7.682515918711111
nm0017695,6.918116376724655
nm0017696,5.87122905027933
nm0017697,6.81262631566193
nm0017698,6.337664803290792
nm0017703,7.10022964990245
nm0017714,6.613720016705985
nm0017724,7.218288222384783
nm0017731,6.268039003250271
nm0017733,7.389253145225802
nm0017739,7.2727272727272725
nm0017747,7.924781068400934
nm0017749,6.04204286798179
nm0017753,6.112668901225516
nm0017754,5.7926640926640935
nm0017757,7.614035087719298
nm0017758,7.091356783919598
nm0017762,6.518391646821763
nm0017764,7.109782608695652
nm0017766,7.4657268290022625
nm0017771,6.467539267015708
nm0017773,4.930292230933714
nm0017783,6.597782515682747
nm0017785,7.099999999999999
nm0017793,7.09650093860424
nm0017796,6.940290007909306
nm0017806,5.661710037174721
nm0017810,6.988523484273547
nm0017811,8.455882352941176
nm0017814,7.175675675675675
nm0017815,7.697106624811604
nm0017822,7.123598820058997
nm0017828,8.1
nm0017835,6.4981092436974786
nm0017843,7.3478260869565215
nm0017855,7.189814814814816
nm0017856,6.147539249291185
nm0017857,6.977937318790557
nm0017861,5.9949367088607595
nm0017862,6.9
nm0017864,7.758617308163765
nm0017869,6.024237288135594
nm0017872,7.9849056603773585
nm0017873,7.924705882352943
nm0017875,6.501422209452665
nm0017879,6.317516856610174
nm0017885,6.1923076923076925
nm0017889,6.476923076923077
nm0017891,7.4
nm0017893,7.821949573915723
nm0017894,6.511042944785276
nm0017903,8.293991640543364
nm0017906,6.2884010484927915
nm0017907,7.177519379844961
nm0017909,6.887317939609234
nm0017911,7.367784431137725
nm0017912,7.62260162601626
nm0017914,5.988950276243094
nm0017923,7.175675675675675
nm0017925,7.235317220543807
nm0017926,6.830115361262902
nm0017929,6.688959819752159
nm0017932,7.295746396054628
nm0017939,7.120588235294117
nm0017940,6.4839335777442315
nm0017942,7.111233480176212
nm0017944,7.298438455387799
nm0017945,8.038206332373884
nm0017946,5.9
nm0017948,6.672198172198172
nm0017949,6.258333333333334
nm0017956,6.892857142857143
nm0017959,6.910112359550562
nm0017961,7.9969045571797075
nm0017964,5.82159090909091
nm0017966,6.565608465608466
nm0017967,6.8776247030878865
nm0017968,6.8
nm0017969,7.6
nm0017970,6.8919999999999995
nm0017974,7.2
nm0017975,6.945454545454545
nm0017977,7.9637851447754935
nm0017981,5.8
nm0017982,6.958942687747036
nm0017986,8.20114254624592
nm0017988,6.399249249249249
nm0017990,8.683755343636962
nm0017991,6.532954545454545
nm0017993,7.274533787848406
nm0017994,NULL
nm0017998,7.1000000000000005
nm0018000,5.682068513965928
nm0018001,7.55
nm0018003,8.056756756756757
nm0018004,7.283783783783784
nm0018006,8.465089058524171
nm0018009,5.656487271103171
nm0018013,4.913315926892951
nm0018034,7.799999999999999
nm0018035,6.980061349693251
nm0018048,7.248504983388705
nm0018050,7.038947368421053
nm0018052,6.515686274509804
nm0018056,2.9533460803059275
nm0018062,5.199999999999999
nm0018067,7.402120088954783
nm0018073,6.305555555555557
nm0018074,6.602060221870047
nm0018077,8.250638297872339
nm0018079,8.024186247035999
nm0018080,5.34361000291914
nm0018093,6.917680904352536
nm0018099,8.263057351976347
nm0018105,8.020098074871497
nm0018106,NULL
nm0018107,7.3555891238670705
nm0018108,7.1571428571428575
nm0018109,6.697807017543861
nm0018111,5.002103641853961
nm0018115,6.33282624369142
nm0018120,5.817729973891175
nm0018121,6.514035087719299
nm0018126,6.1
nm0018129,8.21141672062536
nm0018132,6.33530038472921
nm0018133,6.478438067248682
nm0018136,6.740439932318106
nm0018139,7.17144106860469
nm0018142,6.298907758094074
nm0018144,7.799362220971675
nm0018145,7.983262848135685
nm0018152,5.418321195860483
nm0018159,5.9881842456608805
nm0018161,7.365500729853914
nm0018166,7.537031320130929
