,tconst,all_all_ratings,all_all_v_counts,all_males_ratings,all_males_v_counts,all_females_ratings,all_females_v_counts,under_18_all_ratings,under_18_all_v_counts,under_18_males_ratings,under_18_males_v_counts,under_18_females_ratings,under_18_females_v_counts,f18_29_all_ratings,f18_29_all_v_counts,f18_29_males_ratings,f18_29_males_v_counts,f18_29_females_ratings,f18_29_females_v_counts,f30_44_all_ratings,f30_44_all_v_counts,f30_44_males_ratings,f30_44_males_v_counts,f30_44_females_ratings,f30_44_females_v_counts,f45_all_ratings,f45_all_v_counts,f45_males_ratings,f45_males_v_counts,f45_females_ratings,f45_females_v_counts
204,tt12062432,6.1,1094.0,5.9,149.0,6.3,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,41.0,5.9,39.0,6.0,2.0,6.1,84.0,6.0,75.0,6.0,3.0,6.4,14.0,6.4,12.0,8.0,2.0
205,tt13139228,6.5,17131.0,6.3,5114.0,6.7,2942.0,6.5,20.0,7.3,4.0,5.2,11.0,6.3,1627.0,6.1,790.0,6.6,707.0,6.3,3380.0,6.1,2050.0,6.6,1190.0,6.6,2539.0,6.5,1785.0,7.0,679.0
206,tt13845438,6.2,4883.0,5.8,1040.0,5.6,39.0,7.0,7.0,7.0,7.0,0.0,0.0,6.2,345.0,6.2,323.0,5.8,12.0,5.6,508.0,5.6,487.0,5.9,15.0,4.6,45.0,4.6,44.0,0.0,0.0
207,tt15325794,6.4,63734.0,6.4,29546.0,6.4,5212.0,6.0,72.0,6.7,49.0,4.8,20.0,6.3,6067.0,6.3,4587.0,6.4,1130.0,6.3,18851.0,6.3,15851.0,6.4,2530.0,6.4,7269.0,6.4,6163.0,6.4,928.0
208,tt21049266,6.8,1626.0,6.7,693.0,6.9,375.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,117.0,6.5,56.0,7.1,52.0,6.8,572.0,6.7,366.0,6.9,193.0,6.9,307.0,6.9,214.0,7.0,86.0
209,tt21617996,6.5,1960.0,6.4,654.0,6.7,58.0,8.5,2.0,8.5,2.0,0.0,0.0,6.4,163.0,6.4,140.0,6.6,20.0,6.3,407.0,6.3,382.0,7.2,22.0,6.3,49.0,6.3,43.0,5.7,5.0
210,tt21819250,7.4,4971.0,7.0,1124.0,7.4,1137.0,9.0,7.0,9.0,4.0,7.0,1.0,7.6,774.0,7.5,286.0,7.6,433.0,7.0,1030.0,6.8,530.0,7.3,470.0,7.1,311.0,7.0,211.0,7.5,91.0
211,tt23897324,6.8,2726.0,4.9,35.0,10.0,1.0,5.0,1.0,5.0,1.0,0.0,0.0,4.8,11.0,4.8,10.0,0.0,0.0,5.0,16.0,5.0,16.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0
212,tt7693316,6.6,17698.0,6.5,8984.0,7.0,1127.0,5.5,23.0,7.1,16.0,3.3,7.0,6.7,1207.0,6.7,1013.0,6.7,134.0,6.5,4622.0,6.4,4106.0,6.8,419.0,6.7,3446.0,6.6,2945.0,7.4,427.0
213,tt10935956,8.0,2484.0,7.7,812.0,8.1,117.0,8.6,9.0,9.0,7.0,7.0,1.0,7.8,357.0,7.7,286.0,7.7,37.0,7.7,446.0,7.5,365.0,8.4,54.0,7.8,55.0,7.8,45.0,7.8,4.0
214,tt15760296,6.9,1943.0,6.1,239.0,9.0,8.0,5.9,11.0,5.9,10.0,10.0,1.0,6.8,158.0,6.7,150.0,9.0,6.0,4.7,43.0,4.7,43.0,0.0,0.0,7.0,6.0,5.5,5.0,10.0,1.0
215,tt17076046,7.0,26709.0,6.9,14414.0,7.0,2337.0,7.7,31.0,7.9,23.0,6.8,7.0,7.1,2018.0,7.1,1651.0,7.1,296.0,6.9,9232.0,6.9,7864.0,7.0,1162.0,6.9,4463.0,6.9,3733.0,7.1,644.0
216,tt20228436,7.7,2101.0,1.7,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,8.0,1.5,8.0,0.0,0.0,2.5,4.0,2.5,4.0,0.0,0.0
217,tt21819228,7.8,13988.0,7.6,5694.0,8.2,2343.0,8.4,6.0,8.4,5.0,8.0,1.0,7.8,1501.0,7.7,993.0,8.2,411.0,7.7,4797.0,7.6,3356.0,8.2,1277.0,7.6,1248.0,7.4,833.0,8.2,372.0
218,tt8983228,7.4,25250.0,7.2,5177.0,7.0,293.0,7.2,19.0,7.2,17.0,10.0,2.0,7.7,1386.0,7.7,1298.0,7.3,54.0,7.0,2975.0,7.0,2768.0,6.6,165.0,6.6,531.0,6.5,485.0,7.6,40.0
219,tt18561466,7.0,1196.0,5.2,77.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,25.0,5.5,24.0,10.0,1.0,5.6,33.0,5.5,32.0,6.0,1.0,4.4,9.0,4.1,8.0,0.0,0.0
220,tt22695428,6.8,1734.0,6.8,655.0,7.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,65.0,6.6,36.0,7.5,23.0,6.7,432.0,6.7,285.0,6.6,137.0,7.0,428.0,6.9,277.0,7.3,137.0
221,tt10648342,6.3,350659.0,6.2,144724.0,6.6,24652.0,6.4,522.0,6.5,393.0,5.9,94.0,6.2,36197.0,6.2,28796.0,6.6,5233.0,6.3,89059.0,6.2,74385.0,6.6,12319.0,6.3,28492.0,6.2,23818.0,6.7,3944.0
222,tt16077702,6.5,8437.0,6.3,2581.0,6.3,153.0,6.6,8.0,6.6,8.0,0.0,0.0,6.5,752.0,6.5,700.0,6.0,27.0,6.4,1483.0,6.3,1383.0,6.6,73.0,5.4,102.0,5.5,91.0,4.8,9.0
223,tt19879660,8.1,1803.0,7.4,350.0,8.9,9.0,10.0,1.0,10.0,1.0,0.0,0.0,7.6,88.0,7.6,86.0,10.0,1.0,7.5,163.0,7.5,155.0,9.7,5.0,5.8,24.0,5.8,24.0,0.0,0.0
224,tt20115138,6.6,1472.0,6.5,574.0,6.8,19.0,7.0,1.0,7.0,1.0,0.0,0.0,6.6,141.0,6.6,136.0,7.7,3.0,6.5,324.0,6.5,313.0,7.2,7.0,6.3,45.0,6.2,43.0,7.5,2.0
225,tt11998558,6.2,32111.0,5.4,3165.0,6.2,87.0,6.8,21.0,6.8,21.0,0.0,0.0,5.8,987.0,5.8,939.0,5.9,19.0,5.2,1248.0,5.2,1202.0,6.0,31.0,4.9,92.0,4.8,82.0,6.0,6.0
226,tt12412888,6.5,71132.0,6.4,33180.0,6.6,3724.0,7.1,174.0,7.1,143.0,7.0,22.0,6.5,7708.0,6.5,6572.0,6.7,733.0,6.4,21381.0,6.4,18891.0,6.6,1988.0,6.2,4674.0,6.2,4078.0,6.6,471.0
227,tt13399946,6.8,1548.0,6.8,767.0,7.3,114.0,6.0,1.0,0.0,0.0,6.0,1.0,7.1,143.0,7.1,100.0,6.4,20.0,6.8,420.0,6.7,348.0,7.4,59.0,6.8,301.0,6.8,264.0,7.4,29.0
228,tt19488344,6.2,1038.0,6.1,215.0,6.4,16.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,63.0,6.4,55.0,5.6,5.0,6.0,134.0,5.9,123.0,6.9,8.0,5.4,16.0,5.4,15.0,0.0,0.0
229,tt21994906,6.4,6539.0,6.3,2569.0,6.5,1298.0,6.9,5.0,5.0,1.0,7.0,3.0,6.3,533.0,6.4,300.0,6.3,193.0,6.3,1956.0,6.2,1240.0,6.4,667.0,6.5,1107.0,6.4,775.0,6.7,303.0
230,tt13245502,7.2,2992.0,7.0,831.0,6.3,27.0,8.0,12.0,8.0,12.0,0.0,0.0,7.0,319.0,7.0,299.0,7.5,6.0,7.0,397.0,7.0,376.0,5.9,14.0,6.8,25.0,6.7,23.0,9.0,2.0
231,tt14935966,6.4,2310.0,6.4,1197.0,6.4,265.0,5.3,3.0,8.0,1.0,4.0,2.0,6.6,178.0,6.7,127.0,6.4,45.0,6.5,786.0,6.5,643.0,6.3,122.0,6.2,416.0,6.2,345.0,6.6,65.0
232,tt14989778,7.8,2931.0,7.5,699.0,7.0,19.0,9.9,5.0,9.9,5.0,0.0,0.0,7.8,266.0,7.8,249.0,5.9,8.0,7.3,309.0,7.2,301.0,8.0,6.0,6.9,29.0,7.0,27.0,7.0,2.0
233,tt14992922,7.1,67879.0,7.1,28573.0,7.2,12258.0,6.7,38.0,7.4,28.0,4.2,10.0,7.1,8731.0,7.1,5091.0,7.2,2945.0,7.1,24027.0,7.1,16685.0,7.2,6556.0,7.1,5717.0,7.1,4102.0,7.3,1422.0
234,tt17524476,7.3,1359.0,6.7,284.0,7.4,501.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,50.0,6.2,8.0,7.4,40.0,7.0,260.0,6.0,76.0,7.4,180.0,7.2,415.0,7.0,180.0,7.4,222.0
235,tt22054798,7.5,2040.0,5.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,4.0,8.0,3.0,1.0,1.0,5.5,4.0,5.5,4.0,0.0,0.0,10.0,2.0,10.0,2.0,0.0,0.0
236,tt9288822,6.6,34084.0,6.6,13796.0,6.8,6325.0,6.4,14.0,6.5,7.0,6.5,5.0,6.7,2923.0,6.6,1700.0,6.7,1046.0,6.6,10274.0,6.5,6802.0,6.7,3189.0,6.7,5662.0,6.7,4114.0,6.8,1402.0
237,tt13275740,6.5,3202.0,6.1,208.0,5.7,14.0,4.0,1.0,4.0,1.0,0.0,0.0,6.1,54.0,6.2,46.0,1.0,8.0,6.1,119.0,6.1,114.0,6.0,5.0,6.2,15.0,6.2,15.0,0.0,0.0
238,tt13304584,8.2,2024.0,3.9,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,3.0,1.0,1.0,5.5,5.0,1.0,4.0,0.0,0.0,4.5,5.0,4.5,5.0,0.0,0.0
239,tt13846402,7.0,1796.0,6.9,890.0,7.0,247.0,7.8,4.0,7.8,4.0,0.0,0.0,7.2,170.0,7.3,106.0,7.1,51.0,6.8,550.0,6.8,406.0,6.9,131.0,7.0,379.0,6.9,323.0,7.0,48.0
240,tt14189076,6.5,4674.0,6.4,271.0,6.3,14.0,7.0,1.0,7.0,1.0,0.0,0.0,6.5,58.0,6.6,53.0,4.0,2.0,6.2,155.0,6.2,149.0,5.9,5.0,6.5,36.0,6.5,34.0,6.5,2.0
241,tt14670276,7.4,1459.0,7.1,212.0,7.7,12.0,10.0,3.0,10.0,3.0,0.0,0.0,7.9,75.0,7.9,67.0,7.5,6.0,6.6,105.0,6.6,95.0,9.3,4.0,8.0,6.0,8.0,6.0,0.0,0.0
242,tt16376494,7.1,1105.0,7.0,556.0,7.2,154.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,85.0,7.2,72.0,6.9,9.0,7.1,351.0,7.1,280.0,7.0,62.0,6.9,254.0,6.6,175.0,7.5,70.0
243,tt22227936,7.2,4651.0,7.1,2220.0,7.2,636.0,7.0,1.0,0.0,0.0,0.0,0.0,7.1,412.0,7.1,298.0,7.2,95.0,7.2,1846.0,7.1,1410.0,7.3,385.0,7.1,401.0,7.1,307.0,7.0,81.0
244,tt10083340,7.8,57212.0,6.7,10856.0,7.6,1923.0,6.5,42.0,6.4,36.0,7.8,6.0,7.1,3606.0,7.0,2885.0,7.8,531.0,6.6,6374.0,6.5,5338.0,7.5,857.0,7.0,1027.0,6.9,800.0,7.8,195.0
245,tt11278476,7.1,9158.0,6.9,3441.0,7.6,1833.0,6.7,7.0,6.6,5.0,7.0,2.0,7.2,729.0,7.1,395.0,7.3,284.0,7.0,2429.0,6.8,1584.0,7.5,776.0,7.2,1694.0,7.0,1102.0,7.9,550.0
246,tt12311620,6.2,5129.0,6.1,2899.0,6.6,351.0,7.5,4.0,7.5,2.0,7.5,2.0,6.5,388.0,6.5,351.0,6.7,31.0,6.1,1712.0,6.0,1513.0,6.4,158.0,6.2,960.0,6.1,827.0,6.8,117.0
247,tt12578564,6.9,4743.0,6.7,1646.0,7.3,524.0,6.0,5.0,6.2,4.0,0.0,0.0,7.1,655.0,6.9,427.0,7.4,187.0,6.7,1127.0,6.6,861.0,7.3,228.0,6.8,189.0,6.8,152.0,6.7,32.0
248,tt14807308,7.2,23068.0,7.1,10979.0,7.5,3483.0,6.8,10.0,6.7,7.0,8.3,3.0,7.2,2175.0,7.2,1548.0,7.4,536.0,7.1,7486.0,7.1,5564.0,7.4,1755.0,7.3,4040.0,7.3,3089.0,7.7,868.0
249,tt5301942,7.3,13350.0,7.2,4071.0,7.2,277.0,6.3,18.0,6.1,17.0,0.0,0.0,7.5,1211.0,7.4,1120.0,7.8,58.0,7.1,2237.0,7.1,2036.0,7.0,134.0,6.9,233.0,6.9,192.0,6.7,29.0
250,tt10709484,6.8,10114.0,6.3,2168.0,6.0,83.0,8.6,23.0,8.6,22.0,8.0,1.0,6.9,815.0,6.9,749.0,7.2,29.0,6.0,1007.0,6.1,964.0,5.6,33.0,5.3,82.0,5.1,78.0,6.0,2.0
251,tt11127404,6.1,3152.0,5.8,914.0,6.1,34.0,8.2,5.0,8.2,5.0,0.0,0.0,6.0,274.0,6.0,257.0,4.5,7.0,5.8,484.0,5.8,462.0,6.6,15.0,5.6,48.0,5.5,41.0,6.2,6.0
252,tt11727866,6.6,5684.0,6.4,1870.0,6.9,1531.0,3.0,5.0,6.5,2.0,4.3,3.0,6.6,399.0,6.5,184.0,6.8,198.0,6.6,1634.0,6.4,867.0,6.9,728.0,6.5,1138.0,6.4,659.0,6.9,443.0
253,tt14715848,6.9,1544.0,5.2,13.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,7.0,6.0,7.0,6.0,0.0,0.0,3.7,7.0,5.2,6.0,3.0,1.0
254,tt20100884,8.0,1426.0,4.8,43.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,6.0,8.0,0.0,0.0,4.9,29.0,4.8,26.0,6.0,3.0,5.5,5.0,5.5,5.0,0.0,0.0
255,tt20168564,6.3,3278.0,6.2,1675.0,6.7,206.0,7.0,2.0,7.0,2.0,0.0,0.0,6.4,235.0,6.4,177.0,6.4,49.0,6.2,915.0,6.2,819.0,6.6,76.0,6.1,577.0,6.1,523.0,6.6,45.0
256,tt26448005,6.3,1518.0,6.3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,3.0,8.7,3.0,0.0,0.0,9.7,5.0,9.7,5.0,0.0,0.0,6.0,1.0,6.0,1.0,0.0,0.0
257,tt13531020,6.4,1787.0,6.2,498.0,5.6,34.0,6.0,1.0,6.0,1.0,0.0,0.0,6.3,108.0,6.4,99.0,5.3,7.0,6.3,305.0,6.2,285.0,6.4,16.0,5.6,45.0,5.6,40.0,7.3,3.0
258,tt14465706,6.3,3639.0,6.2,2209.0,6.2,129.0,9.0,7.0,10.0,6.0,6.0,1.0,6.7,204.0,6.7,176.0,6.4,18.0,6.2,1091.0,6.2,1010.0,5.9,51.0,6.2,875.0,6.2,809.0,6.6,48.0
259,tt17041964,7.7,18456.0,7.8,7908.0,7.2,2447.0,3.7,33.0,4.9,19.0,2.5,14.0,6.3,3227.0,6.8,2006.0,4.1,1160.0,7.9,4430.0,7.9,3588.0,7.9,735.0,8.0,2278.0,8.0,1793.0,8.2,431.0
260,tt19465630,6.3,3421.0,6.2,1582.0,7.6,93.0,7.0,4.0,7.0,4.0,0.0,0.0,6.9,161.0,6.7,132.0,8.2,24.0,6.4,810.0,6.3,751.0,7.9,39.0,6.1,540.0,6.1,507.0,6.9,19.0
261,tt22296044,6.6,1570.0,6.3,542.0,6.9,359.0,6.0,1.0,6.0,1.0,0.0,0.0,6.6,62.0,6.2,31.0,7.2,26.0,6.5,361.0,6.3,211.0,6.8,144.0,6.5,405.0,6.1,248.0,7.0,149.0
262,tt11291274,7.0,104350.0,6.9,55330.0,7.1,7977.0,7.2,74.0,7.3,58.0,6.5,12.0,7.1,10925.0,7.0,9153.0,7.1,1273.0,6.9,35343.0,6.9,30455.0,7.1,4091.0,6.9,12686.0,6.9,10603.0,7.2,1760.0
263,tt11915042,7.1,2278.0,6.4,412.0,6.7,17.0,8.8,5.0,8.8,5.0,0.0,0.0,6.9,130.0,6.9,123.0,4.7,3.0,6.3,197.0,6.3,190.0,7.2,4.0,5.4,24.0,5.4,22.0,9.0,1.0
264,tt13320622,6.1,129582.0,6.0,57293.0,6.6,17588.0,6.2,94.0,6.0,65.0,6.4,22.0,6.1,10997.0,6.0,7672.0,6.6,2671.0,6.0,39371.0,5.9,29611.0,6.5,8741.0,6.1,19132.0,6.0,14501.0,6.7,4113.0
265,tt14915198,6.8,7702.0,6.3,1060.0,5.8,27.0,6.1,8.0,6.1,8.0,0.0,0.0,6.6,361.0,6.6,338.0,4.8,10.0,6.2,479.0,6.2,459.0,6.7,12.0,5.5,40.0,5.5,37.0,0.0,0.0
266,tt17592606,9.1,13125.0,7.6,681.0,6.4,30.0,9.3,4.0,10.0,3.0,8.0,1.0,9.5,220.0,9.6,204.0,2.9,9.0,7.2,281.0,7.1,263.0,8.0,13.0,3.2,34.0,3.3,29.0,6.0,2.0
267,tt18357588,6.9,1148.0,6.9,631.0,6.8,94.0,7.2,5.0,7.0,2.0,0.0,0.0,7.2,201.0,7.2,164.0,6.9,24.0,6.9,380.0,6.9,326.0,6.8,46.0,5.8,80.0,5.7,68.0,6.5,11.0
268,tt9054970,6.7,15946.0,6.5,4472.0,6.4,329.0,8.4,6.0,8.4,6.0,0.0,0.0,6.7,1328.0,6.7,1217.0,6.4,79.0,6.4,2573.0,6.4,2372.0,6.4,159.0,6.3,251.0,6.3,217.0,6.4,27.0
269,tt12788488,6.5,11132.0,6.5,5872.0,6.4,1061.0,6.8,8.0,7.4,5.0,5.3,3.0,6.6,922.0,6.6,743.0,6.5,142.0,6.5,4058.0,6.5,3405.0,6.5,577.0,6.3,1512.0,6.3,1233.0,6.3,238.0
270,tt14542254,6.9,2601.0,6.9,1295.0,6.8,127.0,7.3,3.0,8.0,1.0,7.0,2.0,7.0,213.0,7.0,163.0,6.6,25.0,6.8,664.0,6.8,577.0,6.9,60.0,6.9,488.0,6.9,443.0,6.7,29.0
271,tt14641542,7.8,3804.0,7.8,1767.0,7.9,422.0,8.3,3.0,8.5,2.0,8.0,1.0,8.0,507.0,7.9,357.0,8.2,108.0,7.8,1045.0,7.8,800.0,7.7,199.0,7.6,542.0,7.6,445.0,7.8,82.0
272,tt14642626,6.1,11282.0,6.0,5626.0,6.1,1184.0,6.8,9.0,6.9,6.0,6.5,2.0,6.2,911.0,6.2,703.0,6.4,169.0,6.0,3843.0,6.0,3169.0,6.0,582.0,6.0,1602.0,6.0,1278.0,6.2,296.0
273,tt20854842,7.7,2230.0,7.1,253.0,8.1,11.0,8.0,3.0,9.0,2.0,6.0,1.0,7.3,84.0,7.3,78.0,8.7,4.0,6.9,103.0,6.7,96.0,9.0,3.0,6.0,6.0,6.0,6.0,0.0,0.0
274,tt11086194,7.3,2933.0,7.2,472.0,8.2,11.0,8.0,2.0,9.0,1.0,7.0,1.0,7.2,112.0,7.1,107.0,8.0,2.0,7.2,259.0,7.2,252.0,8.4,5.0,7.0,40.0,7.0,38.0,8.0,1.0
275,tt13126492,6.9,1471.0,6.6,356.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,92.0,6.6,89.0,4.5,2.0,6.8,174.0,6.8,171.0,6.5,2.0,5.3,29.0,5.3,29.0,0.0,0.0
276,tt13270424,6.7,5898.0,6.6,3269.0,6.9,480.0,7.3,8.0,7.3,6.0,7.5,2.0,6.8,403.0,6.8,336.0,6.9,49.0,6.6,1843.0,6.6,1578.0,6.8,221.0,6.6,1284.0,6.6,1079.0,7.2,171.0
277,tt13921588,7.0,1401.0,6.9,710.0,7.7,134.0,9.5,2.0,9.5,2.0,0.0,0.0,7.2,202.0,7.1,155.0,7.9,37.0,7.0,431.0,6.9,359.0,7.6,67.0,6.8,158.0,6.7,137.0,7.7,19.0
278,tt14668630,6.1,9497.0,5.9,4235.0,6.6,1124.0,6.8,60.0,6.4,10.0,6.9,48.0,5.8,668.0,5.7,465.0,6.4,161.0,6.0,2879.0,5.9,2281.0,6.5,528.0,6.1,1375.0,6.0,1090.0,6.9,250.0
279,tt15528292,6.1,2644.0,6.1,1357.0,6.2,127.0,9.3,3.0,9.0,2.0,10.0,1.0,6.8,233.0,6.8,189.0,6.6,32.0,6.0,705.0,6.1,648.0,5.8,42.0,5.7,397.0,5.7,358.0,6.1,34.0
280,tt15546822,8.0,4068.0,7.8,1463.0,7.8,45.0,8.2,9.0,8.2,8.0,8.0,1.0,8.1,474.0,8.1,448.0,7.9,12.0,7.7,729.0,7.7,705.0,7.9,19.0,7.7,67.0,7.7,65.0,5.0,1.0
281,tt21223140,7.8,1538.0,4.2,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,2.0,2.0,1.0,1.0,3.7,5.0,3.7,5.0,0.0,0.0,9.0,3.0,9.0,3.0,0.0,0.0
282,tt13873302,6.5,24999.0,6.5,13981.0,6.7,2062.0,6.4,11.0,6.6,8.0,6.0,2.0,6.5,1920.0,6.5,1556.0,6.6,259.0,6.4,8734.0,6.4,7512.0,6.6,999.0,6.6,4342.0,6.6,3671.0,6.9,577.0
283,tt14506528,6.1,7472.0,5.8,1456.0,6.3,2421.0,4.4,12.0,0.0,0.0,4.2,11.0,6.1,997.0,5.7,263.0,6.3,660.0,6.0,1942.0,5.7,678.0,6.3,1200.0,6.1,653.0,6.0,367.0,6.4,272.0
284,tt15083184,6.1,27879.0,6.1,12306.0,6.3,4093.0,6.0,11.0,6.3,3.0,6.0,4.0,6.1,1962.0,6.0,1225.0,6.2,590.0,6.1,8246.0,6.0,6067.0,6.2,1925.0,6.2,5107.0,6.2,3837.0,6.5,1116.0
285,tt8178634,7.9,139562.0,7.7,39463.0,7.9,2979.0,8.1,172.0,8.3,155.0,6.8,15.0,7.9,11473.0,7.9,10441.0,7.8,581.0,7.6,20844.0,7.6,18969.0,7.8,1422.0,7.4,4956.0,7.4,4236.0,8.1,572.0
286,tt9853500,6.4,7426.0,6.4,4505.0,6.4,506.0,6.0,1.0,6.0,1.0,0.0,0.0,6.4,313.0,6.4,273.0,6.6,29.0,6.3,2419.0,6.3,2189.0,6.2,191.0,6.4,1935.0,6.4,1673.0,6.4,230.0
287,tt11680472,7.6,1207.0,3.3,124.0,7.3,60.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,7.0,6.2,6.0,10.0,1.0,4.6,169.0,4.1,110.0,9.0,58.0,2.0,4.0,1.0,3.0,3.0,1.0
288,tt14439896,6.5,23446.0,6.4,11394.0,6.8,2282.0,5.4,18.0,6.7,13.0,4.8,4.0,6.4,1323.0,6.4,1095.0,6.6,150.0,6.3,6371.0,6.3,5364.0,6.5,838.0,6.7,5005.0,6.6,3845.0,7.1,1012.0
289,tt15376894,7.0,1798.0,6.9,1062.0,7.1,155.0,7.0,1.0,0.0,0.0,7.0,1.0,7.4,231.0,7.4,190.0,7.3,32.0,6.9,613.0,6.9,527.0,7.1,77.0,6.8,320.0,6.8,283.0,7.0,30.0
290,tt16183464,6.8,9446.0,6.6,2438.0,7.6,396.0,8.5,84.0,8.7,53.0,8.5,26.0,6.8,1127.0,6.7,914.0,7.5,141.0,6.6,1121.0,6.5,947.0,7.4,138.0,6.6,287.0,6.4,213.0,8.2,68.0
291,tt16899584,9.0,1197.0,8.9,635.0,9.3,90.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,125.0,8.9,103.0,9.1,17.0,8.9,302.0,8.9,262.0,8.9,36.0,9.0,260.0,8.9,225.0,9.7,28.0
292,tt21388560,6.8,2269.0,6.8,1403.0,6.7,116.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,155.0,6.8,133.0,7.2,8.0,6.8,1069.0,6.8,981.0,6.7,71.0,6.7,224.0,6.7,193.0,6.7,25.0
293,tt7985704,6.5,17118.0,6.5,8344.0,6.6,1174.0,5.2,12.0,6.6,10.0,4.5,2.0,6.5,2111.0,6.5,1706.0,6.6,311.0,6.5,4849.0,6.4,4154.0,6.6,571.0,6.5,1883.0,6.5,1661.0,6.7,178.0
294,tt14109724,6.2,43048.0,6.0,17914.0,6.4,7414.0,5.7,32.0,6.6,18.0,4.6,12.0,6.2,3648.0,6.1,2208.0,6.5,1226.0,6.1,12711.0,6.0,8825.0,6.3,3555.0,6.2,7240.0,6.1,5290.0,6.5,1762.0
295,tt15314640,6.5,2096.0,6.5,976.0,6.3,129.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,171.0,6.6,140.0,6.4,25.0,6.4,519.0,6.4,443.0,6.2,58.0,6.8,308.0,6.8,267.0,6.0,25.0
296,tt17097088,7.7,1378.0,7.6,564.0,7.7,77.0,8.0,1.0,8.0,1.0,0.0,0.0,7.7,148.0,7.6,120.0,8.1,19.0,7.6,316.0,7.5,275.0,7.6,33.0,7.6,150.0,7.7,126.0,7.4,22.0
297,tt17220704,6.7,15725.0,6.6,6906.0,7.0,1968.0,7.0,13.0,7.0,12.0,9.0,1.0,6.5,697.0,6.5,541.0,6.6,120.0,6.6,4132.0,6.6,3199.0,6.8,838.0,6.8,3361.0,6.7,2503.0,7.2,775.0
298,tt11023732,6.8,3216.0,6.4,509.0,6.8,40.0,9.0,3.0,9.0,3.0,0.0,0.0,6.9,155.0,6.9,141.0,7.3,8.0,6.3,291.0,6.3,269.0,6.2,19.0,5.7,30.0,5.6,25.0,6.8,4.0
299,tt14199258,6.6,1119.0,6.3,117.0,5.8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,31.0,6.1,28.0,4.5,2.0,6.5,65.0,6.4,62.0,7.0,2.0,5.9,14.0,5.9,14.0,0.0,0.0
300,tt15361028,6.6,6589.0,6.5,2545.0,6.7,258.0,5.0,4.0,6.5,3.0,2.0,1.0,6.8,528.0,6.8,475.0,6.8,36.0,6.5,1689.0,6.5,1506.0,6.5,142.0,6.6,245.0,6.5,214.0,7.2,25.0
301,tt5884796,6.5,38493.0,6.4,20074.0,6.7,2242.0,6.4,43.0,7.1,32.0,5.1,11.0,6.5,3038.0,6.4,2567.0,6.9,324.0,6.4,11859.0,6.4,10561.0,6.5,1035.0,6.5,5756.0,6.5,5029.0,6.9,594.0
302,tt7461272,6.3,3548.0,6.1,1753.0,7.0,553.0,4.5,2.0,0.0,0.0,4.5,2.0,6.6,238.0,6.4,162.0,7.1,62.0,6.1,1069.0,5.9,808.0,6.9,235.0,6.4,866.0,6.2,654.0,7.2,192.0
303,tt10981012,6.3,2704.0,6.2,606.0,6.9,70.0,8.0,1.0,8.0,1.0,0.0,0.0,6.5,147.0,6.5,138.0,6.5,4.0,6.1,427.0,6.1,361.0,7.0,65.0,6.0,26.0,6.0,25.0,0.0,0.0
304,tt11157934,7.1,4127.0,2.6,56.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,5.5,4.0,1.0,2.0,2.4,41.0,2.2,39.0,0.0,0.0,3.7,6.0,3.7,6.0,0.0,0.0
305,tt11953194,6.2,3943.0,6.1,1084.0,5.8,113.0,6.2,4.0,6.2,4.0,0.0,0.0,6.4,413.0,6.4,373.0,6.5,27.0,5.8,565.0,5.8,500.0,5.9,55.0,5.4,58.0,5.6,51.0,3.7,6.0
306,tt12953750,7.2,1387.0,7.0,387.0,7.6,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,111.0,7.4,106.0,8.0,1.0,6.8,198.0,6.8,192.0,7.7,3.0,5.7,20.0,5.6,19.0,10.0,1.0
