tconst,avg(nconst_rating)
tt0069751,7.287516277841836
tt0069753,5.867995948383288
tt0069761,7.3989740139962015
tt0069762,7.702261728105798
tt0069763,6.881807435502404
tt0069765,6.914051179496196
tt0069768,6.946688666819173
tt0069770,7.25823977411285
tt0069771,6.587157338484699
tt0069774,7.015716533527239
tt0069782,6.911221640624902
tt0069784,5.186969957668999
tt0069786,7.3611271806105165
tt0069792,6.814402954604423
tt0069793,7.753925238127802
tt0069796,6.793855857678452
tt0069801,6.970169071659777
tt0069803,6.880157943759537
tt0069804,7.30995421924523
tt0069805,6.46707775177486
tt0069806,7.4661119072291955
tt0069808,6.938460580247244
tt0069810,7.496726005121823
tt0069817,7.290689997906864
tt0069818,7.548682797173335
tt0069819,6.50939675329189
tt0069821,7.270316414998299
tt0069822,7.418503422413603
tt0069823,7.632439274577371
tt0069824,7.140282703823871
tt0069825,6.965122392621623
tt0069830,6.381102271705096
tt0069833,6.87736320235107
tt0069834,7.221617468979648
tt0069835,7.290676656324136
tt0069836,6.665409912709843
tt0069837,6.4803871637379515
tt0069847,6.824016232726635
tt0069850,6.190741524755985
tt0069855,7.201618146334804
tt0069860,6.475640188527259
tt0069865,7.061586507829027
tt0069866,7.641158880977837
tt0069872,6.429786765967853
tt0069873,6.828668501945382
tt0069878,6.356102558353266
tt0069883,7.767655175889072
tt0069884,6.618978468940573
tt0069886,7.101289895542403
tt0069887,6.397696099223974
tt0069889,7.062889329028007
tt0069894,4.789566399551785
tt0069895,7.103008880439523
tt0069897,7.092665174031708
tt0069899,7.242120325019525
tt0069915,6.7123705927037305
tt0069916,6.4888288182298
tt0069919,7.055054477548453
tt0069920,6.282952902552714
tt0069923,6.705577061759259
tt0069924,6.688226814578982
tt0069927,7.318134343531988
tt0069928,7.4468095254982725
tt0069930,5.4470196967947
tt0069937,6.6480170450243765
tt0069945,7.073654003526562
tt0069946,7.542811169487749
tt0069947,7.501361301087929
tt0069949,7.481141746191144
tt0069951,7.565327421543345
tt0069953,7.461023115776413
tt0069954,6.731125530904311
tt0069957,5.32679279909602
tt0069958,7.34729713741055
tt0069960,7.404345113697643
tt0069961,7.370715177578626
tt0069967,7.023011859939344
tt0069968,7.081131643048802
tt0069973,5.887717848964792
tt0069976,6.990552718004134
tt0069979,7.519966699788671
tt0069980,6.94529865038555
tt0069981,6.664111597790897
tt0069987,7.628294603768917
tt0069988,7.308338246284843
tt0069989,7.5447708977374
tt0069990,6.978472577326244
tt0069992,7.011320598489788
tt0069995,7.154017542177178
tt0070000,8.042583688125523
tt0070002,7.599796126400228
tt0070003,6.957292473081696
tt0070004,7.551413615680078
tt0070009,6.451592819409889
tt0070012,7.38545546342076
tt0070016,6.941085345002886
tt0070017,6.447644573809123
tt0070020,6.8936269565510875
tt0070030,7.42489269914885
tt0070031,6.432010703801884
tt0070033,7.0603918974183895
tt0070034,7.35573579882433
tt0070036,6.791017644916316
tt0070038,7.145363160245046
tt0070046,7.321227586100493
tt0070047,8.031818745105811
tt0070048,6.523239699823415
tt0070049,7.093952875655803
tt0070056,6.757407127683107
tt0070057,7.306213325165341
tt0070061,7.760409204034831
tt0070062,5.680474125013333
tt0070068,7.0892136188791515
tt0070072,6.8640433056459225
tt0070074,7.735451694334977
tt0070077,7.362640682006959
tt0070078,7.318344573686458
tt0070079,7.1669783275120675
tt0070083,7.1314160477893065
tt0070086,7.008775237964949
tt0070097,7.395303904040453
tt0070106,6.889461302671114
tt0070107,7.441600346070954
tt0070109,7.478051507545617
tt0070112,7.464020344116424
tt0070115,7.664045720008805
tt0070116,7.263966848942844
tt0070118,5.187716979999645
tt0070120,7.043681436522675
tt0070121,6.897081579654613
tt0070124,7.068582819379503
tt0070130,7.312682666678185
tt0070131,7.458127420254647
tt0070132,6.757883789310073
tt0070133,7.033039005725467
tt0070136,7.522017785612936
tt0070139,7.1704012750032255
tt0070141,7.107059344809187
tt0070152,7.059056148039877
tt0070157,6.831731189741438
tt0070158,7.3385642862095235
tt0070162,6.857730118772833
tt0070165,7.025962522720625
tt0070166,7.428412899712195
tt0070168,7.115278737381914
tt0070169,6.990507118064354
tt0070170,6.990853674743471
tt0070174,7.013676230190082
tt0070177,7.196702482431357
tt0070178,7.004299887222014
tt0070180,6.967564024194429
tt0070183,6.6638390873430255
tt0070184,7.054057289576907
tt0070188,7.144959937158258
tt0070189,7.107867171309475
tt0070190,6.297936529575929
tt0070195,6.931070061675811
tt0070199,7.549103812773834
tt0070205,6.959732026313902
tt0070212,7.3191975007406045
tt0070215,7.591412923658918
tt0070217,7.368943138642674
tt0070220,7.1048475300521075
tt0070221,7.276039367284348
tt0070222,7.123203752138598
tt0070229,7.407395414497707
tt0070232,6.364006372234923
tt0070236,6.08872300182893
tt0070237,6.793270499717666
tt0070238,7.082679576743056
tt0070239,7.513487144170516
tt0070241,7.08955550503337
tt0070245,7.716046705224717
tt0070248,6.346942077022952
tt0070249,6.722831081416911
tt0070253,7.269721571456223
tt0070263,7.439673449470691
tt0070266,7.4279997679626195
tt0070267,7.20194920015102
tt0070269,6.003177703263518
tt0070272,7.128652656031392
tt0070283,7.690713607098418
tt0070284,7.569033525034687
tt0070287,6.9997709588212125
tt0070289,7.349192306990896
tt0070290,7.598075014518748
tt0070291,7.303512381133842
tt0070292,7.263580069378487
tt0070294,6.9837919518573415
tt0070297,6.875736945201403
tt0070304,6.716105911772873
tt0070305,7.271990478333982
tt0070308,7.673016767672523
tt0070316,7.187979741386648
tt0070321,7.2821640999566855
tt0070322,6.825630595838673
tt0070325,5.294032640160498
tt0070328,7.17506630661197
tt0070332,7.299870983585772
tt0070334,7.687002967972802
tt0070337,7.519206239354437
tt0070339,6.654763941312323
tt0070340,6.97874230888845
tt0070342,7.021235413594718
tt0070346,7.423984999593268
tt0070350,6.614836478746329
tt0070351,7.295158205368291
tt0070354,7.263114950788568
tt0070355,7.483934112547327
tt0070357,6.954050464788685
tt0070358,6.674888488643371
tt0070361,7.1793918476532115
tt0070362,7.250500485408517
tt0070363,7.385948280609265
tt0070364,6.789477911787606
tt0070366,7.042635821403797
tt0070367,7.385193453063429
tt0070368,6.580156637156297
tt0070370,6.446121661491557
tt0070372,6.904710334672041
tt0070374,7.41915385442873
tt0070377,6.931386102944799
tt0070379,7.8395300606757665
tt0070380,5.803138406331967
tt0070381,6.835476864537424
tt0070383,6.755817715826617
tt0070386,7.719924292817661
tt0070388,7.441141512644429
tt0070393,7.005854846967331
tt0070395,6.924309453353139
tt0070396,5.828432393001368
tt0070398,5.082584643346414
tt0070404,6.450958251224126
tt0070405,7.131948750783687
tt0070416,6.096991971854994
tt0070421,7.527765164611568
tt0070422,7.100725877914869
tt0070423,6.861282271766898
tt0070425,7.4836155305052054
tt0070433,6.798315209428074
tt0070434,7.685541072283116
tt0070435,7.02383936408017
tt0070436,7.327121369072247
tt0070437,7.508220407921783
tt0070438,7.085449707294285
tt0070444,7.562213590115493
tt0070446,6.935218846524815
tt0070447,7.076692688895637
tt0070453,7.515471936588598
tt0070457,6.9940688948710745
tt0070458,6.91823774992406
tt0070460,7.34338858945625
tt0070464,7.438239819408542
tt0070468,7.4865379373721375
tt0070469,6.358776820256375
tt0070470,7.1406780967772905
tt0070471,5.525792239355703
tt0070472,7.471521443212653
tt0070479,6.93251735308024
tt0070481,7.071832318348363
tt0070483,7.074295793586402
tt0070486,7.025182581601048
tt0070488,6.972963730738673
tt0070489,7.37368158149097
tt0070499,5.7878647135439545
tt0070509,7.562949742184206
tt0070510,7.716882321609792
tt0070511,7.745355228056423
tt0070512,5.899785014561698
tt0070514,7.370473095562201
tt0070516,6.936827255575907
tt0070518,7.539955846872308
tt0070524,6.709086241003037
tt0070525,7.503371124034134
tt0070530,7.736703757097931
tt0070531,7.22331736498383
tt0070538,6.58378644424924
tt0070543,5.524757443860408
tt0070544,7.505745891911529
tt0070547,4.944673382026524
tt0070555,7.132903961592976
tt0070556,7.109708397602819
tt0070558,7.153086214297427
tt0070565,7.110865035374391
tt0070566,7.269788084550865
tt0070568,7.402686010568655
tt0070569,6.3174398553191145
tt0070570,7.57133326990992
tt0070573,7.056303962838854
tt0070578,6.77239124166743
tt0070585,7.294694359713587
tt0070588,6.857999575052412
tt0070589,6.943450827688254
tt0070592,6.669194317054787
tt0070598,7.640080379894016
tt0070599,7.114434361505865
tt0070600,7.278826939830428
tt0070601,6.995587969611383
tt0070602,5.644591579589413
tt0070605,6.865613808339022
tt0070608,7.487739623508541
tt0070616,6.6284893522836335
tt0070618,6.692281757534857
tt0070620,7.168445402274104
tt0070622,7.264967537070578
tt0070625,7.395582688037892
tt0070630,6.8774057933320645
tt0070633,6.997871970064806
tt0070634,6.840390728921905
tt0070637,7.289838960915973
tt0070638,7.594486117647572
tt0070640,7.4502041631829075
tt0070641,7.483435985426278
tt0070642,7.013515715892459
tt0070643,7.599408657484225
tt0070647,6.177058831728625
tt0070653,7.442326617129386
tt0070654,7.236748958437946
tt0070656,6.557251726513336
tt0070657,6.934942508582505
tt0070659,6.459207065896702
tt0070662,7.045006786728478
tt0070666,7.784935214578508
tt0070669,7.661010201672727
tt0070672,7.344369070104278
tt0070675,5.177257780962171
tt0070680,7.277492702182315
tt0070681,7.78189744707263
tt0070682,7.062479773322481
tt0070683,7.141628670986947
tt0070686,6.901699188937388
tt0070687,7.119770412362232
tt0070689,7.0615311637902085
tt0070693,6.89883054358886
tt0070694,6.493165411736305
tt0070698,7.612453210114317
tt0070700,7.288686761152173
tt0070701,6.212464037649603
tt0070704,6.424461345462386
tt0070705,7.129342222370063
tt0070706,7.243405637065965
tt0070707,7.5320887370334635
tt0070708,6.994971887950421
tt0070710,6.878094145158335
tt0070712,7.085941837538266
tt0070714,7.222178468616295
tt0070716,7.402352862258634
tt0070719,6.539317750789031
tt0070721,7.118992880138727
tt0070723,6.960728975827822
tt0070731,7.076069616651776
tt0070734,7.085935182052191
tt0070735,7.9176533621840735
tt0070736,6.9838463949889675
tt0070739,7.133883216819301
tt0070742,7.556628359480295
tt0070746,6.260785022923808
tt0070748,7.369595392299098
tt0070749,7.041437163364982
tt0070750,7.268150903609208
tt0070751,7.417914300801843
tt0070753,6.7619658836382595
tt0070754,7.0040659800341905
tt0070758,7.386365271446371
tt0070765,5.9912228850918305
tt0070770,7.340293547437395
tt0070774,6.761861874241271
tt0070779,4.865440491235849
tt0070783,7.449064169061077
tt0070784,7.4650061725113
tt0070785,7.1162090856384275
tt0070787,7.396682529690098
tt0070791,7.225113587424194
tt0070794,7.252955515324227
tt0070797,7.523747938157749
tt0070801,6.475542053890112
tt0070804,6.9530081831723125
tt0070805,6.770581152251883
tt0070811,6.925553497354558
tt0070812,7.566612677012043
tt0070814,7.388743694299971
tt0070815,7.453192477180178
tt0070818,7.065792290990101
tt0070819,7.267991936233487
tt0070823,7.00185083223952
tt0070825,7.332694982552121
tt0070826,7.079531900018353
tt0070827,6.297117352408589
tt0070828,6.9943273424453345
tt0070833,6.784695703068671
tt0070835,7.30950533098778
tt0070836,7.088767078792341
tt0070837,7.326387015924799
tt0070842,7.176403247229224
tt0070843,6.475196095598951
tt0070845,7.753690732918447
tt0070848,6.54538468737615
tt0070849,7.537526777907397
tt0070850,6.455479283872157
tt0070852,7.0242172968980405
tt0070854,7.060514554435957
tt0070855,7.325669991015167
tt0070857,7.028124841092175
tt0070862,7.120442296796873
tt0070867,7.134125560595248
tt0070868,6.9179240757348195
tt0070869,6.770231650844231
tt0070875,6.872052982539088
tt0070876,6.703506736148491
tt0070884,7.279308612857325
tt0070889,7.495765594675933
tt0070895,6.991261300428083
tt0070898,7.363106705308877
tt0070899,7.450451676392671
tt0070902,6.952136239264545
tt0070903,7.324041622716601
tt0070908,5.960470442298714
tt0070909,7.279313991260037
tt0070911,6.858564915256947
tt0070913,7.144317500063719
tt0070914,7.8254105820286215
tt0070915,6.8202240797843885
tt0070917,7.418234513971067
tt0070919,6.868013281605687
tt0070922,7.4109171789830555
tt0070928,7.392381071338443
tt0070930,6.26101853806194
tt0070935,7.72991336042556
tt0070942,7.384581208270359
tt0070945,7.079895581865935
tt0070947,7.577406908346243
tt0070948,7.1045168162917385
tt0070949,7.132274066782093
tt0070957,6.973934742762925
tt0070959,7.5897613978666
tt0070960,7.368153056309341
tt0071080,7.137990529215598
tt0071085,7.5140707045875175
tt0071086,6.333056596104745
tt0071089,7.152558697081389
tt0071093,6.030334684430523
tt0071096,7.864095206924882
tt0071097,7.177287437600016
tt0071109,7.568821513858417
tt0071110,7.316249593526483
tt0071115,7.5315309243352715
tt0071117,6.412792170514512
tt0071120,7.437591326684163
tt0071123,6.500943362604696
tt0071124,7.261534729771439
tt0071125,7.138980963856488
tt0071129,8.05854944189678
tt0071135,6.560229960297824
tt0071136,5.941331077385119
tt0071138,6.646526021628582
tt0071139,7.151112802668767
tt0071140,6.884425869338434
tt0071141,7.437255932769271
tt0071145,7.594424693936284
tt0071147,6.808472896637466
tt0071149,7.317821634693934
tt0071150,6.590065081223176
tt0071152,6.6641823251422805
tt0071154,6.698108524595142
tt0071155,7.237452810464312
tt0071157,6.240160295075751
tt0071162,7.000277495973756
tt0071173,6.947125110669786
tt0071175,7.396474320228168
tt0071177,6.888119043338871
tt0071181,6.810056304517258
tt0071183,6.843649794762709
tt0071184,6.982582486390088
tt0071186,7.316464325268435
tt0071190,6.964423842771103
tt0071194,7.1564372491976975
tt0071196,7.205205601169263
tt0071200,7.158505754867863
tt0071205,7.203947134201414
tt0071207,7.039099205442779
tt0071212,5.757333536370513
tt0071216,6.897534732325277
tt0071218,7.058078027599365
tt0071219,6.535439507387399
tt0071220,7.414217317413692
tt0071221,7.382012016451987
tt0071222,7.07950171663836
tt0071224,6.353381950920194
tt0071229,7.3322166300149165
tt0071230,7.263792172395647
tt0071231,5.473383139443499
tt0071233,6.861980604504359
tt0071237,6.729623526329943
tt0071240,7.076632443573316
tt0071241,7.3458863821010425
tt0071242,6.888750860008216
tt0071245,7.075790540138667
tt0071247,7.307705906077564
tt0071248,6.252480657351017
tt0071249,7.579954372377769
tt0071250,7.868396807359676
tt0071255,7.120020101663783
tt0071256,5.865470093031133
tt0071258,7.111106419277071
tt0071259,7.072085617219463
tt0071260,6.9983777906079245
tt0071261,7.081595144028499
tt0071266,6.5885698893143525
tt0071268,6.9388261870972086
tt0071269,7.019666387955895
tt0071272,7.23664588297993
tt0071275,6.75989511200219
tt0071278,6.502607348953224
tt0071282,6.8419964617895825
tt0071284,6.685610702003994
tt0071286,7.134905442066541
tt0071288,7.440957387195025
tt0071289,7.203880100495129
tt0071290,7.357249960171205
tt0071292,6.380985068914177
tt0071294,5.566092998050285
tt0071297,7.1817702003638
tt0071299,7.147447796001206
tt0071307,7.278391746348165
tt0071310,5.359192737781309
tt0071312,7.171143551665871
tt0071315,7.928416023709349
tt0071318,6.598706941861479
tt0071324,7.326342618771953
tt0071328,6.504255758927658
tt0071330,6.9169451705956035
tt0071331,6.417768552657679
tt0071334,7.043705059985245
tt0071336,5.979839811090207
tt0071338,7.134822876292338
tt0071342,6.744263053531924
tt0071344,7.285426554716283
tt0071358,7.45951485694224
tt0071360,8.224768974078064
tt0071361,7.751986934055093
tt0071362,6.196780233321519
tt0071369,7.280912908932622
tt0071370,7.1946160635743635
tt0071372,7.272085523258781
tt0071373,6.797194366616243
tt0071374,6.676850146116895
tt0071375,6.576313864004048
tt0071377,6.843269708106623
tt0071382,5.999449545658002
tt0071385,7.207019794730586
tt0071386,6.503070666576233
tt0071391,6.694935970784435
tt0071392,6.973285039858613
tt0071394,6.6261493371453
tt0071395,7.057721510091028
tt0071398,7.38460288003647
tt0071399,7.1113044615069345
tt0071400,6.467634859012463
tt0071402,6.971554032286471
tt0071407,7.035204985491693
tt0071411,8.20193002404909
tt0071412,7.444830536967932
tt0071416,7.886665128674562
tt0071417,6.832196776938275
tt0071424,6.4337867459643805
tt0071426,6.633771339374856
tt0071427,6.842300592015054
tt0071436,7.672164040106835
tt0071438,6.83321860860749
tt0071439,5.827272621424421
tt0071440,7.505673467617834
tt0071441,6.625713223030201
tt0071442,7.129146079921331
tt0071443,7.403950986777588
tt0071451,7.278639986266778
tt0071454,7.391760075554706
tt0071455,7.502467588106806
tt0071458,6.921443004876865
tt0071459,7.070919258064997
tt0071463,6.870758734379058
tt0071464,6.335138026389636
tt0071471,6.234925838201447
tt0071477,7.420098480569665
tt0071481,6.790132433075576
tt0071482,7.232630355558669
tt0071483,7.519597257925303
tt0071485,6.721181007928822
tt0071487,7.655185679106062
tt0071492,6.9722178724785735
tt0071499,6.038864278062472
tt0071502,7.481440103327558
tt0071507,7.362018774753968
tt0071513,7.276354420860468
tt0071514,7.1324609146607365
tt0071517,6.756046422561691
tt0071519,7.213440362268942
tt0071521,7.428363348656428
tt0071523,6.851598952568576
tt0071524,7.749033588889613
tt0071526,6.561247996987999
tt0071528,6.789244765912109
tt0071532,7.570552062853212
tt0071536,7.9603688633376395
tt0071541,6.96334201920737
tt0071544,7.30273797042057
tt0071547,7.067701725952782
tt0071550,7.505360223592268
tt0071552,7.3547595298448245
tt0071553,6.46916266913546
tt0071554,7.31867778972847
tt0071555,7.261418173929927
tt0071557,7.586852418050392
tt0071558,6.08914616596917
tt0071560,7.010179080847261
tt0071561,7.244728205869183
tt0071562,8.608308894984734
tt0071563,6.792858601349063
tt0071566,7.04498933746351
tt0071568,7.17555717703977
tt0071569,6.650948559132618
tt0071572,6.841824782956441
tt0071575,7.265988454100839
tt0071576,7.667280292011729
tt0071577,7.720329310427439
tt0071578,7.457537522037172
tt0071579,6.686426855302763
tt0071580,7.291757934681501
tt0071581,7.401995096882961
tt0071583,7.056568279418428
tt0071584,6.361146562504427
tt0071585,7.582564577310526
tt0071587,7.130274754252916
tt0071589,7.379626697404045
tt0071590,7.260415504506294
tt0071593,7.4433954232570905
tt0071597,6.600702304773313
tt0071598,7.001884699580428
tt0071599,7.159538322956087
tt0071603,7.312924916397182
tt0071605,7.399938299574954
tt0071610,6.828841468642791
tt0071611,6.917855106036978
tt0071612,7.03108870137157
tt0071620,7.388847160262124
tt0071625,6.461137628921163
tt0071626,6.96752352277885
tt0071627,6.458865489909651
tt0071628,6.515825205488651
tt0071630,7.074346269940875
tt0071633,6.673424962882871
tt0071635,7.315031035778067
tt0071638,6.9975888362406184
tt0071642,5.111032535069497
tt0071644,7.499621706887375
tt0071646,6.737664600539778
tt0071647,6.829258386078873
tt0071654,6.530221271650652
tt0071663,7.069480174682977
tt0071664,7.38883084183141
tt0071665,5.950969633808708
tt0071667,6.662084069728256
tt0071671,7.288293444398555
tt0071674,7.262664532092519
tt0071675,7.017398588449247
tt0071676,7.1535820404614014
tt0071677,6.451790062609246
tt0071680,7.8389771778941055
tt0071690,7.091190475245985
tt0071691,7.611513398201839
tt0071701,5.13155951341013
tt0071704,6.922345463650316
tt0071706,7.33356129357553
tt0071714,7.569807173869587
tt0071717,7.516504090036486
tt0071718,6.920443767061687
tt0071721,7.036692178072261
tt0071722,6.991631746472982
tt0071725,7.282746141124683
tt0071728,7.035989928727379
tt0071730,7.607258270971582
tt0071733,7.585124940035437
tt0071734,7.10305656842546
tt0071736,7.0145557191695875
tt0071737,6.935656366571206
tt0071739,6.484908270569116
tt0071740,7.054421260728218
tt0071743,7.2385169838985925
tt0071744,6.976229941136357
tt0071745,6.881846374880721
tt0071746,7.474205653481244
tt0071750,6.622339719563686
tt0071754,5.712825090208482
tt0071756,6.78823626164748
tt0071760,7.467796378770711
tt0071762,7.641807284480717
tt0071763,7.280720661423443
tt0071765,6.855465073999332
tt0071766,6.623100119047736
tt0071768,6.451545378637799
tt0071769,7.392233782130505
tt0071770,7.2519646743037125
tt0071771,7.548752255382205
tt0071772,6.536394191148961
tt0071777,6.633346968678001
tt0071780,7.534527588395768
tt0071782,7.352226305765495
tt0071784,7.027295169956544
tt0071789,7.672321658273592
tt0071790,6.981359717459153
tt0071797,7.192143766086774
tt0071800,7.74671499515694
tt0071802,6.661960865162733
tt0071803,7.491057104581851
tt0071806,7.161919418677088
tt0071807,7.168449449354673
tt0071808,7.082999095973617
tt0071811,7.4676899951359275
tt0071817,7.288995408962043
tt0071824,7.3387866797691945
tt0071830,7.062346107897645
tt0071831,6.987201466470458
tt0071833,6.878118052260075
tt0071834,6.492041814575172
tt0071838,7.299509419009494
tt0071839,7.364239743371425
tt0071840,7.17831273128809
tt0071842,7.373902045635472
tt0071844,7.186231306471879
tt0071846,6.713834537619081
tt0071847,7.313489924908829
tt0071848,7.290821482407859
tt0071850,6.938967380413058
tt0071853,8.060009040655862
tt0071855,6.8559588340550155
tt0071856,6.975565318120907
tt0071857,7.1620425083737915
tt0071861,6.5516107455360375
tt0071862,7.344671838857238
tt0071863,7.326323926661368
tt0071864,6.979206098823447
tt0071866,7.415115099055748
tt0071867,7.124336709673461
tt0071868,6.992158615457228
tt0071870,6.958319607010337
tt0071873,6.459270304994165
tt0071877,7.673742644540643
tt0071878,7.10711241894896
tt0071880,7.084436434541651
tt0071890,7.002148170739062
tt0071891,6.779039199842956
tt0071898,6.814054435933842
tt0071902,7.026433852312053
tt0071905,7.21353443605589
tt0071909,7.043273350298248
tt0071910,6.938755679473382
tt0071911,7.054203879346238
tt0071926,5.424789858027456
tt0071930,7.158896994028109
tt0071935,7.132936783026135
tt0071938,7.14200364899404
tt0071942,6.406798881743001
tt0071950,7.330560260360766
tt0071959,6.774923020321178
tt0071960,7.29997864391251
tt0071964,7.215766056687495
tt0071965,7.184204935347864
tt0071966,6.725360269895295
tt0071968,7.41969042027344
tt0071970,7.165277351374202
tt0071972,7.297669826826156
tt0071973,6.959492356505374
tt0071974,6.998666893312323
tt0071977,7.428012193165411
tt0071978,6.965673465610995
tt0071988,7.163204210559316
tt0071989,5.907832562713758
tt0071993,6.916462165655806
tt0071994,7.250531014241387
tt0071996,7.042885941289309
tt0071999,7.489492063703274
tt0072002,6.984705248339879
tt0072007,7.05347467339169
tt0072010,7.616798293658855
tt0072012,7.138220460602718
tt0072018,7.275427512565801
tt0072019,5.145911547886009
tt0072024,6.993040266573077
tt0072026,7.128168648138295
tt0072034,7.459850000817422
tt0072036,6.894121100524595
tt0072037,7.37692576744964
tt0072040,7.296080097232481
tt0072044,7.148856824008088
tt0072046,6.295767049987954
tt0072050,6.612954028611717
tt0072051,7.237076056541443
tt0072055,5.441397226421572
tt0072060,7.301778946706367
tt0072064,7.102469328837117
tt0072069,6.768582721405563
tt0072070,7.359870671959646
tt0072075,6.959031378250889
tt0072078,7.747485055312822
tt0072080,7.245716513228652
tt0072081,7.436367843576723
tt0072082,6.360161515361681
tt0072083,7.044575222882806
tt0072084,5.768597385789108
tt0072085,6.690430231786558
tt0072086,7.024705379382232
tt0072089,7.102831707535381
tt0072096,7.109598738085117
tt0072097,6.9966490803647385
tt0072100,7.6701645227168305
tt0072106,5.31953474678098
tt0072107,7.355963716320965
tt0072114,7.138732582646093
tt0072116,6.939249482883493
tt0072119,7.150088444042007
tt0072123,7.4422545452697815
tt0072130,6.668723027610478
tt0072131,7.592714523514723
tt0072136,6.527284067165441
tt0072142,7.3389702758956945
tt0072143,7.414691979534418
tt0072144,6.780265580734826
tt0072149,7.164905077850104
tt0072153,7.599235630717089
tt0072154,7.0190129911735
tt0072158,7.431144902323924
tt0072160,6.604837024958569
tt0072161,6.6413584429093895
tt0072162,5.061950933454479
tt0072168,7.756405193869741
tt0072173,6.006213196586198
tt0072179,6.978710278560221
tt0072181,6.572162385510561
tt0072182,7.209503749177817
tt0072186,7.055478812066639
tt0072196,6.969581341097415
tt0072197,6.340719469198343
tt0072198,7.326488141382561
tt0072201,7.006960538806439
tt0072204,7.483124768721826
tt0072206,7.183913869414399
tt0072210,7.287268983316557
tt0072212,7.612351981185001
tt0072216,7.392901255287454
tt0072218,7.154884117785336
tt0072219,6.887647074535967
tt0072222,6.72480575837995
tt0072226,7.3100927804842915
tt0072230,7.206416536426145
tt0072243,6.569471225665145
tt0072249,7.337824117841019
tt0072251,7.384888026331973
tt0072253,7.426211828337567
tt0072261,7.118135296993817
tt0072262,7.739333133877995
tt0072263,6.854102110234682
tt0072265,6.920775204718506
tt0072267,7.205617280243039
tt0072268,6.7895338793261715
tt0072271,6.915906599150568
tt0072272,7.5674587370117
tt0072273,6.540279498864484
tt0072274,7.525344430346436
tt0072275,7.26520357242577
tt0072276,7.07522846227296
tt0072278,6.669289806459063
tt0072281,6.9508790447016615
tt0072284,7.170140900213626
tt0072287,5.948455431892781
tt0072288,7.415281365289302
tt0072289,7.438594987988403
tt0072297,6.312758074558019
tt0072305,7.426571218806066
tt0072308,7.455182978837678
tt0072311,7.0464161820930995
tt0072314,7.535498344370698
tt0072317,6.170295571516433
tt0072320,5.826140466031718
tt0072325,7.225326670458967
tt0072328,7.156057610080073
tt0072330,7.103582387433863
tt0072334,7.162601923194399
tt0072335,6.516280085765358
tt0072337,7.209590127739921
tt0072340,6.992438820386278
tt0072342,7.4700850984564156
tt0072347,6.9341584626337065
tt0072348,7.401581471774222
tt0072349,6.652261247566177
tt0072350,7.135347114973867
tt0072351,7.166431854291719
tt0072353,7.292362412063757
tt0072358,7.000389848195207
tt0072359,7.263214913820586
tt0072360,6.900775755171119
tt0072364,7.524637691597609
tt0072368,7.330934804449855
tt0072371,6.6567468807630625
tt0072372,7.377817904799152
tt0072375,7.1592458866725295
tt0072386,7.144865923251196
tt0072389,6.688015044281864
tt0072392,6.949883828514515
tt0072400,6.798493150214609
tt0072403,7.312365732742304
tt0072404,6.442989385733175
tt0072405,6.970010503043923
tt0072407,7.054614759439409
tt0072409,7.142205860450444
tt0072411,7.495185347583662
tt0072417,7.794809842147736
tt0072419,7.493979577814565
tt0072424,6.069003036860382
tt0072428,6.721695874902996
tt0072431,7.758419028814454
tt0072435,7.048754047985674
tt0072443,7.854078890429818
tt0072446,7.338666408629588
tt0072447,6.841819112818388
tt0072448,7.373047980648347
tt0072454,7.356435722974746
tt0072462,6.972984790450654
tt0072590,6.577755885342053
tt0072594,6.997939128866703
tt0072595,7.060928374807548
tt0072596,6.997662385407642
tt0072598,7.847316681048435
tt0072600,7.12294530900056
tt0072601,7.515474323404593
tt0072604,6.8070937016472834
tt0072605,6.149205095977595
tt0072608,7.678123133844524
tt0072609,7.266952390217533
tt0072611,6.697656858960457
tt0072612,6.086358148685938
tt0072614,7.051687752535586
tt0072618,6.926107958240309
tt0072623,6.815782091427296
tt0072624,6.661146958823835
tt0072628,6.752230043719939
tt0072633,6.742401185752176
tt0072642,7.5717476977955736
tt0072647,6.195756549229395
tt0072648,7.523599702854909
tt0072650,7.259973665278368
tt0072658,6.937496578607798
tt0072663,7.024755808591557
tt0072665,7.521987376331143
tt0072667,7.063210943634134
tt0072669,7.069192036584921
tt0072674,7.295282591611843
tt0072677,6.84766904787725
tt0072681,6.7651100481091335
tt0072684,7.942599530663536
tt0072685,7.307255490402619
tt0072694,6.825940700541795
tt0072696,7.538865331653808
tt0072698,6.98768423150584
tt0072701,7.162604918864826
tt0072705,7.333501637763263
tt0072706,7.39672820772418
tt0072709,7.0907180301230595
tt0072712,6.370383323775035
tt0072722,6.532963561381261
tt0072725,6.75260180424012
tt0072726,7.0127544278062075
tt0072730,7.189755394008387
tt0072732,7.079368273913514
tt0072735,7.417618531027159
tt0072737,6.983899884610992
tt0072746,6.0446938331699736
tt0072747,6.79842410865658
tt0072749,7.087531975496652
tt0072751,7.346067575964885
tt0072756,7.041631519964337
tt0072761,7.269913720977276
tt0072770,7.038030331388568
tt0072771,6.508393761663934
tt0072776,7.392497710603382
tt0072783,8.027932257833886
tt0072785,7.358270226773477
tt0072786,7.315133914154114
tt0072788,6.7042104931828455
tt0072791,6.846131460198642
tt0072792,6.7348864977679685
tt0072793,4.4090457040050195
tt0072797,7.675516832494267
